"기준_날짜","집계_기준","기준_시간","시작_대여소","시작_대여소명","종료_대여소","종료_대여소명","전체건수","전체_이용_분","전체_이용_거리"
"20240717","출발시간","0010","ST-2409","가락1동_048_3","ST-2579","오금동_023_1","1","14","2265"
"20240717","출발시간","0010","ST-254","구의3동_001_3","ST-377","구의3동_021_1","1","5","472"
"20240717","출발시간","0010","ST-2739","상일1동_057_1","ST-1766","명일2동_008_2","1","6","882"
"20240717","출발시간","0010","ST-3080","원효로1동_019_1","ST-2455","용문동_003_2","1","4","710"
"20240717","출발시간","0010","ST-3092","창2동_014_3","ST-2069","월계2동_014_1","1","12","2007"
"20240717","출발시간","0010","ST-3100","등촌3동_001_4","ST-3259","가양1동_012_17","1","155","1816"
"20240717","출발시간","0010","ST-3219","가산동_022_1","ST-1938","가산동_003_4","1","5","844"
"20240717","출발시간","0010","ST-3288","상계2동_031_2","ST-1476","상계10동_034_1","1","5","892"
"20240717","출발시간","0010","ST-340","합정동_001_3","ST-5","망원1동_024_1","1","4","820"
"20240717","출발시간","0010","ST-426","당산2동_052_1","ST-293","영등포동_019_1","1","3","690"
"20240717","출발시간","0010","ST-483","자양3동_029_1","ST-1663","자양1동_017_1","1","8","1237"
"20240717","출발시간","0010","ST-493","천호2동_029_2","ST-1836","천호3동_020_1","1","8","1213"
"20240717","출발시간","0010","ST-493","천호2동_029_2","ST-387","광장동_046_1","1","11","1890"
"20240717","출발시간","0010","ST-541","풍납2동_024_1","ST-3070","풍납1동_002_2","1","5","737"
"20240717","출발시간","0010","ST-648","송천동_026_1","ST-2137","번1동_025_1","1","20","2959"
"20240717","출발시간","0010","ST-72","여의동_006_17","ST-424","여의동_006_9","1","3","651"
"20240717","출발시간","0010","ST-825","성북동_015_2","ST-197","다산동_016_1","1","42","3746"
"20240717","출발시간","0010","ST-910","월곡2동_015_1","ST-2898","월곡1동_008_1","1","7","850"
"20240717","출발시간","0010","ST-931","성북동_018_1","ST-842","삼선동_001_1","1","6","870"
"20240717","출발시간","0010","ST-987","자양3동_002_1","ST-2891","자양2동_016_1","1","7","1501"
"20240717","도착시간","0010","ST-1033","불광2동_001_1","ST-454","대조동_020_1","1","4","670"
"20240717","도착시간","0010","ST-1039","불광2동_031_1","ST-1039","불광2동_031_1","1","",""
"20240717","도착시간","0010","ST-1092","풍납2동_001_1","ST-1687","성내3동_018_1","1","11","1517"
"20240717","출발시간","0015","ST-2046","가양1동_012_13","ST-2943","가양1동_020_2","1","8","1040"
"20240717","출발시간","0015","ST-2217","홍은1동_005_1","ST-346","홍은2동_032_2","1","6","864"
"20240717","출발시간","0015","ST-2676","세곡동_005_1","ST-1186","수서동_023_1","1","8","1820"
"20240717","출발시간","0015","ST-227","남가좌2동_016_1","ST-352","연희동_064_1","1","13","1460"
"20240717","출발시간","0015","ST-2342","용답동_019_1","ST-1300","장안1동_070_1","1","3","860"
"20240717","출발시간","0015","ST-2476","공항동_005_1","ST-1647","공항동_009_1","1","10","1330"
"20240717","출발시간","0015","ST-252","중곡1동_005_1","ST-410","장안1동_003_1","1","6","1024"
"20240717","출발시간","0015","ST-2610","번3동_001_2","ST-2610","번3동_001_2","1","",""
"20240717","출발시간","0015","ST-2713","월계2동_002_1","ST-2097","창1동_041_1","1","10","1505"
"20240717","출발시간","0015","ST-272","용신동_047_1","ST-198","신당동_004_1","1","10","1378"
"20240717","출발시간","0015","ST-2748","성내2동_023_1","ST-3248","둔촌2동_004_1","1","4","790"
"20240717","출발시간","0015","ST-282","양평1동_011_1","ST-1649","영등포동_025_1","1","13","1780"
"20240717","출발시간","0015","ST-2837","삼성2동_007_1","ST-1885","삼성1동_021_1","1","4","710"
"20240717","출발시간","0015","ST-2896","공릉1동_040_1","ST-970","월계3동_001_3","1","4","685"
"20240717","출발시간","0015","ST-3085","명일1동_008_1","ST-3085","명일1동_008_1","1","8","2088"
"20240717","출발시간","0015","ST-3095","증산동_004_1","ST-2207","북가좌1동_013_1","1","6","742"
"20240717","출발시간","0015","ST-3104","목1동_010_2","ST-1006","목5동_005_1","1","9","1295"
"20240717","출발시간","0015","ST-3125","염창동_087_1","ST-1999","목2동_006_1","1","4","988"
"20240717","출발시간","0015","ST-3149","중계4동_002_1","ST-1283","상계2동_022_1","1","21","1420"
"20240717","출발시간","0015","ST-3165","용신동_036_1","ST-827","안암동_015_1","1","4","547"
"20240717","출발시간","0015","ST-3188","구의1동_011_1","ST-262","장안2동_036_1","1","28","5653"
"20240717","출발시간","0015","ST-3230","가락본동_043_1","ST-1078","오금동_007_1","1","10","1920"
"20240717","출발시간","0015","ST-3248","둔촌2동_004_1","ST-1684","풍납1동_002_1","1","14","520"
"20240717","출발시간","0015","ST-3251","가양1동_012_16","ST-1689","가양1동_017_1","1","11","1385"
"20240717","출발시간","0015","ST-360","행당1동_001_2","ST-238","금호2,3가동_016_1","1","18","2774"
"20240717","출발시간","0015","ST-454","대조동_020_1","ST-2425","신사1동_053_1","1","18","1937"
"20240717","출발시간","0015","ST-480","구산동_043_1","ST-479","역촌동_080_1","1","4","597"
"20240717","출발시간","0015","ST-516","등촌1동_012_1","ST-1067","가양2동_001_1","1","13","2330"
"20240717","출발시간","0015","ST-551","잠실3동_029_1","ST-1582","삼전동_001_1","1","7","750"
"20240717","출발시간","0015","ST-835","발산1동_002_1","ST-1065","가양1동_016_2","1","6","732"
"20240717","출발시간","0015","ST-976","신림동_027_2","ST-2851","신사동_020_1","1","7","821"
"20240717","출발시간","0015","ST-1263","군자동_035_1","ST-410","장안1동_003_1","1","10","2560"
"20240717","출발시간","0015","ST-1337","중앙동_029_1","ST-1269","신림동_012_1","1","14","2793"
"20240717","출발시간","0015","ST-1742","사당3동_046_1","ST-923","사당2동_005_2","1","6","1083"
"20240717","출발시간","0015","ST-1985","영등포본동_035_1","ST-1985","영등포본동_035_1","1","68","1565"
"20240717","출발시간","0015","ST-231","홍은2동_033_1","ST-17","홍은2동_035_1","1","10","1980"
"20240717","출발시간","0015","ST-2561","홍은1동_009_1","ST-17","홍은2동_035_1","1","7","1631"
"20240717","출발시간","0015","ST-2727","창3동_011_1","ST-913","월계1동_017_1","1","18","3380"
"20240717","출발시간","0015","ST-2732","천호2동_019_1","ST-1045","성내2동_039_1","1","5","960"
"20240717","출발시간","0015","ST-2742","성내3동_011_1","ST-2742","성내3동_011_1","1","15","2368"
"20240717","출발시간","0015","ST-2761","신정4동_005_1","ST-536","화곡1동_055_1","1","8","1460"
"20240717","출발시간","0015","ST-3142","영등포본동_020_3","ST-3204","영등포동_053_2","1","6","450"
"20240717","출발시간","0015","ST-3214","방이2동_006_1","ST-838","가락본동_002_2","1","35","3279"
"20240717","출발시간","0015","ST-479","역촌동_080_1","ST-1025","응암1동_006_1","1","15","2351"
"20240717","출발시간","0015","ST-572","월곡2동_024_1","ST-910","월곡2동_015_1","1","3","709"
"20240717","출발시간","0015","ST-735","공릉1동_016_1","ST-606","하계2동_003_1","1","9","1620"
"20240717","출발시간","0015","ST-910","월곡2동_015_1","ST-2898","월곡1동_008_1","1","4","793"
"20240717","도착시간","0015","ST-1006","목5동_005_1","ST-1731","목1동_003_5","1","18","1603"
"20240717","도착시간","0015","ST-1040","상일2동_007_1","ST-3087","상일1동_024_1","1","8","1342"
"20240717","도착시간","0015","ST-1061","천호1동_023_1","ST-1044","둔촌2동_003_1","1","8","1452"
"20240717","도착시간","0015","ST-1061","천호1동_023_1","ST-2749","길동_012_1","1","6","1040"
"20240717","도착시간","0015","ST-1078","오금동_007_1","ST-1086","오륜동_001_1","1","4","768"
"20240717","도착시간","0015","ST-3288","상계2동_031_2","ST-1476","상계10동_034_1","1","5","892"
"20240717","도착시간","0015","ST-1100","수유3동_016_1","ST-646","번1동_034_2","1","6","639"
"20240717","도착시간","0015","ST-1171","신사동_018_1","ST-2673","신사동_021_1","1","4","790"
"20240717","도착시간","0015","ST-1195","응봉동_003_1","ST-360","행당1동_001_2","1","7","1413"
"20240717","도착시간","0015","ST-1207","성북동_015_1","ST-1457","성북동_016_2","1","7","1018"
"20240717","도착시간","0015","ST-124","사직동_009_3","ST-1374","교남동_015_2","1","7","989"
"20240717","도착시간","0015","ST-1245","삼성2동_057_1","ST-1575","삼성1동_018_2","1","11","932"
"20240717","도착시간","0015","ST-1353","영등포본동_037_1","ST-304","도림동_018_1","1","5","726"
"20240717","도착시간","0015","ST-1370","둔촌2동_041_1","ST-2749","길동_012_1","1","5","930"
"20240717","도착시간","0015","ST-1375","상봉2동_014_2","ST-2283","상봉2동_036_1","1","5","815"
"20240717","도착시간","0015","ST-1476","상계10동_034_1","ST-915","상계1동_058_2","1","10","1730"
"20240717","도착시간","0015","ST-1584","잠실6동_004_1","ST-1730","송파1동_038_1","1","9","1680"
"20240717","도착시간","0015","ST-1588","오륜동_007_1","ST-1420","성내3동_030_1","1","4","829"
"20240717","도착시간","0015","ST-1689","가양1동_017_1","ST-1645","공항동_030_1","1","7","1253"
"20240717","도착시간","0015","ST-1699","문래동_002_1","ST-417","문래동_057_1","1","11","1093"
"20240717","도착시간","0015","ST-1957","오류2동_047_1","ST-875","오류2동_066_1","1","6","533"
"20240717","도착시간","0015","ST-2070","중계1동_050_1","ST-867","중계1동_025_5","1","3","651"
"20240717","도착시간","0015","ST-2177","한강로동_012_1","ST-334","한강로동_026_1","1","7","830"
"20240717","도착시간","0015","ST-2177","한강로동_012_1","ST-436","한강로동_015_2","1","5","730"
"20240717","도착시간","0015","ST-2190","후암동_020_1","ST-1721","용산2가동_014_1","1","4","667"
"20240717","도착시간","0015","ST-2342","용답동_019_1","ST-1300","장안1동_070_1","1","3","860"
"20240717","도착시간","0015","ST-2395","신정6동_002_2","ST-678","개봉1동_021_1","1","14","3050"
"20240717","도착시간","0015","ST-254","구의3동_001_3","ST-377","구의3동_021_1","1","5","472"
"20240717","도착시간","0015","ST-2610","번3동_001_2","ST-2610","번3동_001_2","1","",""
"20240717","도착시간","0015","ST-2702","하계1동_041_1","ST-3174","하계1동_043_1","1","6","484"
"20240717","도착시간","0015","ST-2732","천호2동_019_1","ST-486","천호2동_041_1","1","4","536"
"20240717","도착시간","0015","ST-2739","상일1동_057_1","ST-1766","명일2동_008_2","1","6","882"
"20240717","도착시간","0015","ST-2800","신길7동_019_1","ST-1697","대림3동_030_1","1","14","2059"
"20240717","도착시간","0015","ST-2883","방화2동_046_1","ST-2022","방화3동_045_1","1","15","1537"
"20240717","도착시간","0015","ST-3080","원효로1동_019_1","ST-2455","용문동_003_2","1","4","710"
"20240717","도착시간","0015","ST-312","신정4동_015_1","ST-3215","신월2동_006_1","1","10","2011"
"20240717","도착시간","0015","ST-3214","방이2동_006_1","ST-1851","석촌동_036_1","1","9","1251"
"20240717","도착시간","0015","ST-3279","수색동_004_2","ST-349","북가좌1동_004_1","1","9","1492"
"20240717","도착시간","0015","ST-400","청량리동_009_4","ST-392","전농1동_054_1","1","18","817"
"20240717","도착시간","0015","ST-483","자양3동_029_1","ST-1663","자양1동_017_1","1","8","1237"
"20240717","도착시간","0015","ST-513","가양1동_025_1","ST-1402","공항동_038_1","1","14","1279"
"20240717","도착시간","0015","ST-541","풍납2동_024_1","ST-3070","풍납1동_002_2","1","5","737"
"20240717","도착시간","0015","ST-712","남현동_019_1","ST-1309","방배4동_016_1","1","13","1814"
"20240717","도착시간","0015","ST-72","여의동_006_17","ST-424","여의동_006_9","1","3","651"
"20240717","도착시간","0015","ST-737","가락본동_002_1","ST-892","방이1동_009_1","1","15","2460"
"20240717","도착시간","0015","ST-910","월곡2동_015_1","ST-2898","월곡1동_008_1","1","7","850"
"20240717","도착시간","0015","ST-931","성북동_018_1","ST-842","삼선동_001_1","1","6","870"
"20240717","도착시간","0015","ST-2978","염리동_021_1","ST-201","아현동_021_1","1","9","1030"
"20240717","도착시간","0015","ST-3219","가산동_022_1","ST-1938","가산동_003_4","1","5","844"
"20240717","도착시간","0015","ST-46","여의동_002_18","ST-2810","신길1동_005_1","1","13","2190"
"20240717","도착시간","0015","ST-480","구산동_043_1","ST-479","역촌동_080_1","1","4","597"
"20240717","도착시간","0015","ST-496","성내2동_018_1","ST-1627","풍납2동_010_2","1","7","1440"
"20240717","도착시간","0015","ST-987","자양3동_002_1","ST-2891","자양2동_016_1","1","7","1501"
"20240717","도착시간","0015","ST-1841","성내2동_036_1","ST-1836","천호3동_020_1","1","6","922"
"20240717","출발시간","0015","ST-1039","불광2동_031_1","ST-455","응암1동_023_1","1","29","3491"
"20240717","출발시간","0015","ST-1065","가양1동_016_2","ST-2036","가양1동_017_2","1","3","760"
"20240717","출발시간","0015","ST-1078","오금동_007_1","ST-1086","오륜동_001_1","1","4","768"
"20240717","출발시간","0015","ST-1467","도봉1동_039_1","ST-614","방학1동_019_2","1","5","1210"
"20240717","출발시간","0015","ST-1517","발산1동_001_1","ST-2031","가양1동_018_1","1","9","1240"
"20240717","출발시간","0015","ST-1681","잠실6동_001_3","ST-542","잠실4동_003_4","1","5","476"
"20240717","출발시간","0015","ST-1700","영등포본동_012_1","ST-1990","영등포본동_020_2","1","3","611"
"20240717","출발시간","0015","ST-2027","화곡1동_006_1","ST-1351","등촌3동_001_1","1","13","3600"
"20240717","출발시간","0015","ST-2036","가양1동_017_2","ST-2036","가양1동_017_2","1","",""
"20240717","출발시간","0015","ST-2732","천호2동_019_1","ST-486","천호2동_041_1","1","4","536"
"20240717","출발시간","0020","ST-1215","안암동_008_1","ST-1347","안암동_018_1","1","8","1150"
"20240717","출발시간","0020","ST-126","명동_001_1","ST-167","청운효자동_004_1","1","16","2190"
"20240717","출발시간","0020","ST-1375","상봉2동_014_2","ST-561","망우본동_039_1","1","5","1008"
"20240717","출발시간","0020","ST-1896","역삼1동_055_1","ST-1246","역삼1동_016_1","1","7","759"
"20240717","출발시간","0020","ST-262","장안2동_036_1","ST-2501","답십리2동_018_1","1","11","1514"
"20240717","출발시간","0020","ST-3188","구의1동_011_1","ST-1335","면목2동_026_1","1","36","7332"
"20240717","출발시간","0020","ST-177","숭인2동_005_2","ST-175","숭인1동_009_1","1","3","688"
"20240717","출발시간","0020","ST-1302","휘경2동_044_1","ST-2278","장안2동_062_1","1","10","1860"
"20240717","출발시간","0020","ST-1059","고덕1동_093_1","ST-504","고덕1동_073_2","1","3","462"
"20240717","출발시간","0020","ST-1124","상계2동_025_1","ST-1279","상계6,7동_027_2","1","30","461"
"20240717","출발시간","0020","ST-1169","잠원동_049_1","ST-1739","방배2동_005_1","1","34","6490"
"20240717","출발시간","0020","ST-1178","대치4동_001_1","ST-2870","역삼1동_037_1","1","14","1905"
"20240717","출발시간","0020","ST-1284","중계1동_021_1","ST-1286","중계2,3동_015_1","1","11","1520"
"20240717","출발시간","0020","ST-1302","휘경2동_044_1","ST-1302","휘경2동_044_1","1","",""
"20240717","출발시간","0020","ST-2147","상암동_002_1","ST-94","상암동_025_4","1","9","1441"
